Date,Open,High,Low,Close,Adj Close,Ticker,Volume
2015-07-01,3.4735000133514404,3.496299982070923,3.442300081253052,3.4718000888824463,3.4718000888824463,EURBRL=X,
2015-07-02,3.4309000968933105,3.479099988937378,3.4249000549316406,3.4314000606536865,3.4314000606536865,EURBRL=X,
2015-07-05,3.479099988937378,3.4832000732421875,3.4249000549316406,3.479099988937378,3.479099988937378,EURBRL=X,
2015-07-06,3.452899932861328,3.4928998947143555,3.447200059890747,3.4637999534606934,3.4637999534606934,EURBRL=X,
2015-07-07,3.498300075531006,3.580699920654297,3.4916000366210938,3.500099897384644,3.500099897384644,EURBRL=X,
2015-07-08,3.5782999992370605,3.5936999320983887,3.537899971008301,3.5782999992370605,3.5782999992370605,EURBRL=X,
2015-07-09,3.561199903488159,3.610300064086914,3.5483999252319336,3.5627999305725098,3.5627999305725098,EURBRL=X,
2015-07-12,3.52239990234375,3.5813000202178955,3.4677999019622803,3.52239990234375,3.52239990234375,EURBRL=X,
2015-07-13,3.4393999576568604,3.46589994430542,3.4277000427246094,3.4409000873565674,3.4409000873565674,EURBRL=X,
2015-07-14,3.4523000717163086,3.462599992752075,3.43560004234314,3.45199990272522,3.45199990272522,EURBRL=X,
2015-07-15,3.428400039672852,3.4319000244140625,3.400399923324585,3.4305999279022217,3.4305999279022217,EURBRL=X,
2015-07-16,3.429800033569336,3.469899892807007,3.409600019454956,3.428299903869629,3.428299903869629,EURBRL=X,
2015-07-19,3.409600019454956,3.493299961090088,3.409600019454956,3.4493000507354736,3.4493000507354736,EURBRL=X,
2015-07-20,3.45740008354187,3.477299928665161,3.4460999965667725,3.460900068283081,3.460900068283081,EURBRL=X,
2015-07-21,3.4460999965667725,3.509299993515014,3.4460999965667725,3.469300031661988,3.469300031661988,EURBRL=X,
2015-07-22,3.517899990081787,3.612600088119507,3.5165998935699463,3.517899990081787,3.517899990081787,EURBRL=X,
2015-07-23,3.609299898147583,3.652600049972534,3.576900005340576,3.609299898147583,3.609299898147583,EURBRL=X,
2015-07-26,3.682199954986572,3.734100103378296,3.682199954986572,3.682199954986572,3.682199954986572,EURBRL=X,
2015-07-27,3.72760009765625,3.7537999153137207,3.684499979019165,3.727299928665161,3.727299928665161,EURBRL=X,
2015-07-28,3.712199926376343,3.7223000526428223,3.667200088500977,3.710599899291992,3.710599899291992,EURBRL=X,
2015-07-29,3.6489999294281006,3.6849000453948975,3.626399993896485,3.650799989700317,3.650799989700317,EURBRL=X,
2015-07-30,3.6877999305725098,3.7771999835968018,3.6791000366210938,3.687700033187866,3.687700033187866,EURBRL=X,
2015-08-02,3.755800008773804,3.7890000343322754,3.7279999256134033,3.755800008773804,3.755800008773804,EURBRL=X,
2015-08-03,3.777600049972534,3.813600063323975,3.759299993515015,3.777600049972534,3.777600049972534,EURBRL=X,
2015-08-04,3.772599935531616,3.8066000938415527,3.747999906539917,3.7743000984191895,3.7743000984191895,EURBRL=X,
2015-08-05,3.7988998889923096,3.891299962997437,3.7915000915527344,3.7988998889923096,3.7988998889923096,EURBRL=X,
2015-08-06,3.8564999103546143,3.880300045013428,3.812400102615357,3.858099937438965,3.858099937438965,EURBRL=X,
2015-08-09,3.842099905014038,3.861000061035156,3.8036000728607178,3.858099937438965,3.858099937438965,EURBRL=X,
2015-08-10,3.786099910736084,3.887500047683716,3.766200065612793,3.78439998626709,3.78439998626709,EURBRL=X,
2015-08-11,3.833199977874756,3.911200046539306,3.8280999660491934,3.8315000534057617,3.8315000534057617,EURBRL=X,
2015-08-12,3.849100112915039,3.926100015640259,3.849100112915039,3.87719988822937,3.87719988822937,EURBRL=X,
2015-08-13,3.9267001152038574,3.9375,3.843100070953369,3.9267001152038574,3.9267001152038574,EURBRL=X,
2015-08-16,3.865499973297119,3.8889000415802,3.830300092697144,3.865499973297119,3.865499973297119,EURBRL=X,
2015-08-17,3.842400074005127,3.8631999492645264,3.815500020980835,3.8515000343322754,3.8515000343322754,EURBRL=X,
2015-08-18,3.821599960327149,3.878200054168701,3.815700054168701,3.821599960327149,3.821599960327149,EURBRL=X,
2015-08-19,3.880199909210205,3.930900096893311,3.8680999279022217,3.8782999515533447,3.8782999515533447,EURBRL=X,
2015-08-20,3.885200023651123,3.975300073623657,3.883599996566773,3.885099887847901,3.885099887847901,EURBRL=X,
2015-08-23,3.983500003814697,4.182199954986572,3.884700059890747,3.983500003814697,3.983500003814697,EURBRL=X,
2015-08-24,4.107900142669678,4.115099906921387,4.0258002281188965,4.109499931335449,4.109499931335449,EURBRL=X,
2015-08-25,4.174300193786621,4.174300193786621,4.085599899291992,4.171000003814697,4.171000003814697,EURBRL=X,
2015-08-26,4.075300216674805,4.079800128936768,3.978800058364868,4.075300216674805,4.075300216674805,EURBRL=X,
2015-08-27,3.99239993095398,4.022900104522705,3.9883999824523926,3.9941000938415527,3.9941000938415527,EURBRL=X,
2015-08-30,3.990499973297119,4.133699893951416,3.990499973297119,4.001399993896484,4.001399993896484,EURBRL=X,
2015-08-31,4.061800003051758,4.141300201416016,4.061800003051758,4.061800003051758,4.061800003051758,EURBRL=X,
2015-09-01,4.172100067138672,4.214700222015381,4.144100189208984,4.170300006866455,4.170300006866455,EURBRL=X,
2015-09-02,4.207099914550781,4.269700050354004,4.163099765777588,4.208899974822998,4.208899974822998,EURBRL=X,
2015-09-03,4.157599925994873,4.235199928283691,4.140100002288818,4.156000137329102,4.156000137329102,EURBRL=X,
2015-09-06,4.280099868774414,4.2881999015808105,4.25600004196167,4.280099868774414,4.280099868774414,EURBRL=X,
2015-09-07,4.278800010681152,4.304200172424316,4.217199802398682,4.280399799346924,4.280399799346924,EURBRL=X,
2015-09-08,4.243299961090088,4.276400089263916,4.194399833679199,4.277299880981445,4.277299880981445,EURBRL=X,
2015-09-09,4.238500118255615,4.3709001541137695,4.219399929046631,4.240099906921387,4.240099906921387,EURBRL=X,
2015-09-10,4.342100143432617,4.396100044250488,4.304599761962891,4.342400074005127,4.342400074005127,EURBRL=X,
2015-09-13,4.384500026702881,4.403600215911865,4.317999839782715,4.384500026702881,4.384500026702881,EURBRL=X,
2015-09-14,4.3094000816345215,4.367800235748291,4.279900074005127,4.309000015258789,4.309000015258789,EURBRL=X,
2015-09-15,4.3506999015808105,4.360799789428711,4.3094000816345215,4.3506999015808105,4.3506999015808105,EURBRL=X,
2015-09-16,4.325500011444092,4.417799949645996,4.307700157165527,4.322299957275391,4.322299957275391,EURBRL=X,
2015-09-17,4.439799785614014,4.463900089263916,4.412899971008301,4.436500072479248,4.436500072479248,EURBRL=X,
2015-09-20,4.425000190734863,4.475599765777588,4.421199798583984,4.456900119781494,4.456900119781494,EURBRL=X,
2015-09-21,4.423299789428711,4.520100116729736,4.423299789428711,4.454800128936768,4.454800128936768,EURBRL=X,
2015-09-22,4.501500129699707,4.616099834442139,4.474500179290772,4.501500129699707,4.501500129699707,EURBRL=X,
2015-09-23,4.671000003814697,4.774700164794922,4.661099910736084,4.671000003814697,4.671000003814697,EURBRL=X,
2015-09-24,4.398900032043457,4.473700046539307,4.329100131988525,4.39709997177124,4.39709997177124,EURBRL=X,
2015-09-27,4.445499897003174,4.520199775695801,4.434199810028076,4.445499897003174,4.445499897003174,EURBRL=X,
2015-09-28,4.609799861907959,4.658400058746338,4.563700199127197,4.608200073242188,4.608200073242188,EURBRL=X,
2015-09-29,4.565000057220459,4.565000057220459,4.412300109863281,4.563300132751465,4.563300132751465,EURBRL=X,
2015-09-30,4.40749979019165,4.473100185394287,4.390600204467773,4.407100200653076,4.407100200653076,EURBRL=X,
2015-10-01,4.475599765777588,4.562900066375732,4.44789981842041,4.475599765777588,4.475599765777588,EURBRL=X,
2015-10-04,4.4054999351501465,4.438700199127197,4.351399898529053,4.4054999351501465,4.4054999351501465,EURBRL=X,
2015-10-05,4.378300189971924,4.41949987411499,4.313000202178955,4.376399993896484,4.376399993896484,EURBRL=X,
2015-10-06,4.339900016784668,4.34660005569458,4.250800132751465,4.3383002281188965,4.3383002281188965,EURBRL=X,
2015-10-07,4.360899925231934,4.402200222015381,4.306300163269043,4.360899925231934,4.360899925231934,EURBRL=X,
2015-10-08,4.266300201416016,4.298299789428711,4.226099967956543,4.267899990081787,4.267899990081787,EURBRL=X,
2015-10-11,4.278500080108643,4.282599925994873,4.250800132751465,4.273399829864502,4.273399829864502,EURBRL=X,
2015-10-12,4.271500110626221,4.380799770355225,4.250699996948242,4.269999980926514,4.269999980926514,EURBRL=X,
2015-10-13,4.428400039672852,4.441100120544434,4.383999824523926,4.426799774169922,4.426799774169922,EURBRL=X,
2015-10-14,4.370500087738037,4.402400016784668,4.321400165557861,4.368500232696533,4.368500232696533,EURBRL=X,
2015-10-15,4.309899806976318,4.385499954223633,4.299600124359131,4.311500072479248,4.311500072479248,EURBRL=X,
2015-10-18,4.449299812316895,4.463500022888184,4.373700141906738,4.449299812316895,4.449299812316895,EURBRL=X,
2015-10-19,4.403900146484375,4.421000003814697,4.371799945831299,4.403900146484375,4.403900146484375,EURBRL=X,
2015-10-20,4.39739990234375,4.492800235748291,4.39739990234375,4.430500030517578,4.430500030517578,EURBRL=X,
2015-10-21,4.4653000831604,4.479599952697754,4.358200073242188,4.466899871826172,4.466899871826172,EURBRL=X,
2015-10-22,4.323200225830078,4.347099781036377,4.270100116729736,4.324900150299072,4.324900150299072,EURBRL=X,
2015-10-25,4.271599769592285,4.299600124359131,4.21589994430542,4.271599769592285,4.271599769592285,EURBRL=X,
2015-10-26,4.316599845886231,4.342899799346924,4.288300037384033,4.318999767303467,4.318999767303467,EURBRL=X,
2015-10-27,4.2829999923706055,4.320700168609619,4.269000053405762,4.2846999168396,4.2846999168396,EURBRL=X,
2015-10-28,4.259200096130371,4.32919979095459,4.249899864196777,4.258399963378906,4.258399963378906,EURBRL=X,
2015-10-29,4.222899913787842,4.277500152587891,4.20989990234375,4.226799964904785,4.226799964904785,EURBRL=X,
2015-11-01,4.229899883270264,4.256400108337402,4.22160005569458,4.241300106048584,4.241300106048584,EURBRL=X,
2015-11-02,4.263999938964844,4.265100002288818,4.131700038909912,4.263400077819824,4.263400077819824,EURBRL=X,
2015-11-03,4.130099773406982,4.137599945068359,4.088900089263916,4.13040018081665,4.13040018081665,EURBRL=X,
2015-11-04,4.121500015258789,4.141300201416016,4.092700004577637,4.123300075531006,4.123300075531006,EURBRL=X,
2015-11-05,4.112400054931641,4.125199794769287,4.087600231170654,4.114299774169922,4.114299774169922,EURBRL=X,
2015-11-08,4.099599838256836,4.099599838256836,4.052499771118164,4.046599864959717,4.046599864959717,EURBRL=X,
2015-11-09,4.086100101470947,4.096399784088135,4.040800094604492,4.087600231170654,4.087600231170654,EURBRL=X,
2015-11-10,4.019999980926514,4.037799835205078,3.9742000102996826,4.021399974822998,4.021399974822998,EURBRL=X,
2015-11-11,4.048900127410889,4.103300094604492,4.013800144195557,4.0493998527526855,4.0493998527526855,EURBRL=X,
2015-11-12,4.071000099182129,4.107600212097168,4.050899982452393,4.073100090026856,4.073100090026856,EURBRL=X,
2015-11-15,4.14139986038208,4.14139986038208,4.087500095367432,4.14139986038208,4.14139986038208,EURBRL=X,
2015-11-16,4.086900234222412,4.088900089263916,4.034800052642822,4.088399887084961,4.088399887084961,EURBRL=X,
2015-11-17,4.052700042724609,4.071000099182129,4.019100189208984,4.0528998374938965,4.0528998374938965,EURBRL=X,
2015-11-18,4.019999980926514,4.034800052642822,3.978600025177002,4.018199920654297,4.018199920654297,EURBRL=X,
2015-11-19,4.035299777984619,4.035299777984619,3.948699951171875,4.033299922943115,4.033299922943115,EURBRL=X,
2015-11-22,3.939300060272217,3.9700000286102295,3.919500112533569,3.939300060272217,3.939300060272217,EURBRL=X,
2015-11-23,3.9670000076293945,3.984499931335449,3.928100109100342,3.967600107192993,3.967600107192993,EURBRL=X,
2015-11-24,3.9354000091552734,4.021599769592285,3.911499977111816,3.9339001178741455,3.9339001178741455,EURBRL=X,
2015-11-25,3.973700046539306,3.996799945831299,3.9600000381469727,3.972899913787842,3.972899913787842,EURBRL=X,
2015-11-26,3.966399908065796,3.9867000579833984,3.930700063705444,3.964999914169312,3.964999914169312,EURBRL=X,
2015-11-29,3.94379997253418,4.132400035858154,3.94379997253418,4.071300029754639,4.071300029754639,EURBRL=X,
2015-11-30,4.085000038146973,4.133999824523926,4.072100162506104,4.0868000984191895,4.0868000984191895,EURBRL=X,
2015-12-01,4.091700077056885,4.092899799346924,4.061100006103516,4.091300010681152,4.091300010681152,EURBRL=X,
2015-12-02,4.066299915313721,4.1315999031066895,4.01230001449585,4.066599845886231,4.066599845886231,EURBRL=X,
2015-12-03,4.10099983215332,4.11929988861084,4.065100193023682,4.099400043487549,4.099400043487549,EURBRL=X,
2015-12-06,4.080699920654297,4.090000152587891,4.029799938201904,4.080699920654297,4.080699920654297,EURBRL=X,
2015-12-07,4.073999881744385,4.156599998474121,4.060100078582764,4.072500228881836,4.072500228881836,EURBRL=X,
2015-12-08,4.155700206756592,4.173299789428711,4.073400020599365,4.154799938201904,4.154799938201904,EURBRL=X,
2015-12-09,4.12470006942749,4.140900135040283,4.087399959564209,4.123300075531006,4.123300075531006,EURBRL=X,
2015-12-10,4.166800022125244,4.282299995422363,4.15880012512207,4.167500019073486,4.167500019073486,EURBRL=X,
2015-12-13,4.191999912261963,4.305699825286865,4.191999912261963,4.191999912261963,4.191999912261963,EURBRL=X,
2015-12-14,4.268400192260742,4.284200191497803,4.218400001525879,4.270299911499023,4.270299911499023,EURBRL=X,
2015-12-15,4.270599842071533,4.326300144195557,4.257400035858154,4.2708001136779785,4.2708001136779785,EURBRL=X,
2015-12-16,4.234499931335449,4.243800163269043,4.177599906921387,4.232900142669678,4.232900142669678,EURBRL=X,
2015-12-17,4.200699806213379,4.255899906158447,4.188499927520752,4.202700138092041,4.202700138092041,EURBRL=X,
2015-12-20,4.323699951171875,4.402200222015381,4.301599979400635,4.323699951171875,4.323699951171875,EURBRL=X,
2015-12-21,4.377299785614014,4.395400047302246,4.328400135040283,4.376599788665772,4.376599788665772,EURBRL=X,
2015-12-22,4.362100124359131,4.363999843597412,4.310699939727783,4.36359977722168,4.36359977722168,EURBRL=X,
2015-12-23,4.300099849700928,4.322199821472168,4.300099849700928,4.298399925231934,4.298399925231934,EURBRL=X,
2015-12-24,4.289999961853027,4.289999961853027,4.289999961853027,4.289999961853027,4.289999961853027,EURBRL=X,
2015-12-27,4.289999961853027,4.350299835205078,4.25600004196167,4.289999961853027,4.289999961853027,EURBRL=X,
2015-12-28,4.232600212097168,4.241000175476074,4.18779993057251,4.231599807739258,4.231599807739258,EURBRL=X,
2015-12-29,4.223599910736084,4.361700057983398,4.20580005645752,4.221700191497803,4.221700191497803,EURBRL=X,
2015-12-30,4.326300144195557,4.327899932861328,4.299600124359131,4.325699806213379,4.325699806213379,EURBRL=X,
2015-12-31,4.289100170135498,4.289100170135498,4.289100170135498,4.289100170135498,4.289100170135498,EURBRL=X,
2016-01-03,4.296000003814697,4.4274001121521,4.296000003814697,4.289100170135498,4.289100170135498,EURBRL=X,
2016-01-04,4.369400024414063,4.376500129699707,4.294000148773193,4.370999813079834,4.370999813079834,EURBRL=X,
2016-01-05,4.328499794006348,4.348599910736084,4.296599864959717,4.330100059509277,4.330100059509277,EURBRL=X,
2016-01-06,4.334099769592285,4.416999816894531,4.331999778747559,4.332200050354004,4.332200050354004,EURBRL=X,
2016-01-07,4.414299964904785,4.414299964904785,4.332799911499023,4.414500236511231,4.414500236511231,EURBRL=X,
2016-01-10,4.395400047302246,4.401400089263916,4.350500106811523,4.362599849700928,4.362599849700928,EURBRL=X,
2016-01-11,4.398600101470947,4.41510009765625,4.350800037384033,4.396699905395508,4.396699905395508,EURBRL=X,
2016-01-12,4.3643999099731445,4.365900039672852,4.298799991607666,4.364099979400635,4.364099979400635,EURBRL=X,
2016-01-13,4.3709001541137695,4.415200233459473,4.324299812316895,4.36929988861084,4.36929988861084,EURBRL=X,
2016-01-14,4.350399971008301,4.450799942016602,4.348700046539307,4.348800182342529,4.348800182342529,EURBRL=X,
2016-01-17,4.369699954986572,4.413000106811523,4.369699954986572,4.369699954986572,4.369699954986572,EURBRL=X,
2016-01-18,4.413899898529053,4.42170000076294,4.344299793243408,4.4141998291015625,4.4141998291015625,EURBRL=X,
2016-01-19,4.429100036621094,4.4816999435424805,4.429100036621094,4.427499771118164,4.427499771118164,EURBRL=X,
2016-01-20,4.459099769592285,4.544400215148926,4.452600002288818,4.460700035095215,4.460700035095215,EURBRL=X,
2016-01-21,4.510600090026856,4.510600090026856,4.432199954986572,4.510499954223633,4.510499954223633,EURBRL=X,
2016-01-24,4.417699813842773,4.436299800872803,4.417699813842773,4.440599918365479,4.440599918365479,EURBRL=X,
2016-01-25,4.436200141906738,4.459199905395508,4.398499965667725,4.434899806976318,4.434899806976318,EURBRL=X,
2016-01-26,4.420700073242188,4.426199913024902,4.378099918365479,4.41949987411499,4.41949987411499,EURBRL=X,
2016-01-27,4.477499961853027,4.492199897766113,4.399799823760986,4.477799892425537,4.477799892425537,EURBRL=X,
2016-01-28,4.4475998878479,4.466400146484375,4.336400032043457,4.446899890899658,4.446899890899658,EURBRL=X,
2016-01-31,4.3292999267578125,4.43120002746582,4.306900024414063,4.43120002746582,4.43120002746582,EURBRL=X,
2016-02-01,4.316400051116943,4.385700225830078,4.306900024414063,4.314899921417236,4.314899921417236,EURBRL=X,
2016-02-02,4.350900173187256,4.394400119781494,4.306700229644775,4.352000236511231,4.352000236511231,EURBRL=X,
2016-02-03,4.31850004196167,4.354100227355957,4.286399841308594,4.316599845886231,4.316599845886231,EURBRL=X,
2016-02-04,4.354000091552734,4.391900062561035,4.322299957275391,4.352200031280518,4.352200031280518,EURBRL=X,
2016-02-07,4.340400218963623,4.359399795532227,4.311500072479248,4.351099967956543,4.351099967956543,EURBRL=X,
2016-02-08,4.357399940490723,4.397500038146973,4.347899913787842,4.354300022125244,4.354300022125244,EURBRL=X,
2016-02-09,4.382699966430664,4.407400131225586,4.349400043487549,4.381199836730957,4.381199836730957,EURBRL=X,
2016-02-10,4.430699825286865,4.511799812316895,4.426700115203857,4.429100036621094,4.429100036621094,EURBRL=X,
2016-02-11,4.513899803161621,4.518799781799316,4.461100101470947,4.51200008392334,4.51200008392334,EURBRL=X,
2016-02-14,4.502799987792969,4.502799987792969,4.440100193023682,4.46619987487793,4.46619987487793,EURBRL=X,
2016-02-15,4.466000080108643,4.525400161743164,4.43179988861084,4.464399814605713,4.464399814605713,EURBRL=X,
2016-02-16,4.528299808502197,4.543600082397461,4.42609977722168,4.528299808502197,4.528299808502197,EURBRL=X,
2016-02-17,4.427999973297119,4.468299865722656,4.41510009765625,4.426799774169922,4.426799774169922,EURBRL=X,
2016-02-18,4.469399929046631,4.510200023651123,4.458499908447266,4.470900058746338,4.470900058746338,EURBRL=X,
2016-02-21,4.473599910736084,4.473599910736084,4.34250020980835,4.473599910736084,4.473599910736084,EURBRL=X,
2016-02-22,4.349999904632568,4.385000228881836,4.327700138092041,4.348299980163574,4.348299980163574,EURBRL=X,
2016-02-23,4.358399868011475,4.40749979019165,4.330699920654297,4.357900142669678,4.357900142669678,EURBRL=X,
2016-02-24,4.3541998863220215,4.363999843597412,4.307400226593018,4.355800151824951,4.355800151824951,EURBRL=X,
2016-02-25,4.357999801635742,4.374499797821045,4.310999870300293,4.356800079345703,4.356800079345703,EURBRL=X,
2016-02-28,4.362400054931641,4.376599788665772,4.297599792480469,4.333499908447266,4.333499908447266,EURBRL=X,
2016-02-29,4.366700172424316,4.371200084686279,4.31309986114502,4.368400096893311,4.368400096893311,EURBRL=X,
2016-03-01,4.26669979095459,4.273099899291992,4.214200019836426,4.265600204467773,4.265600204467773,EURBRL=X,
2016-03-02,4.227399826049805,4.229599952697754,4.179999828338623,4.226900100708008,4.226900100708008,EURBRL=X,
2016-03-03,4.1545000076293945,4.171000003814697,3.9853999614715576,4.156000137329102,4.156000137329102,EURBRL=X,
2016-03-06,4.1483001708984375,4.1483001708984375,4.093999862670898,4.1483001708984375,4.1483001708984375,EURBRL=X,
2016-03-07,4.165999889373779,4.193299770355225,4.139599800109863,4.165299892425537,4.165299892425537,EURBRL=X,
2016-03-08,4.129199981689453,4.129499912261963,4.040500164031982,4.127600193023682,4.127600193023682,EURBRL=X,
2016-03-09,4.0416998863220215,4.099699974060059,3.9439001083374015,4.039999961853027,4.039999961853027,EURBRL=X,
2016-03-10,4.040999889373779,4.065299987792969,3.994800090789795,4.039500236511231,4.039500236511231,EURBRL=X,
2016-03-13,3.991199970245361,4.039500236511231,3.9700000286102295,3.98140001296997,3.98140001296997,EURBRL=X,
2016-03-14,4.057600021362305,4.166999816894531,4.0507001876831055,4.059100151062012,4.059100151062012,EURBRL=X,
2016-03-15,4.1778998374938965,4.257199764251709,4.168399810791016,4.178599834442139,4.178599834442139,EURBRL=X,
2016-03-16,4.19350004196167,4.236199855804443,4.100399971008301,4.191699981689453,4.191699981689453,EURBRL=X,
2016-03-17,4.0954999923706055,4.135499954223633,4.067399978637695,4.0970001220703125,4.0970001220703125,EURBRL=X,
2016-03-20,4.101500034332275,4.107600212097168,4.055399894714356,4.080900192260742,4.080900192260742,EURBRL=X,
2016-03-21,4.057600021362305,4.094299793243408,4.024499893188477,4.059299945831299,4.059299945831299,EURBRL=X,
2016-03-22,4.013000011444092,4.104800224304199,3.9972000122070312,4.015500068664551,4.015500068664551,EURBRL=X,
2016-03-23,4.11329984664917,4.1458001136779785,4.098199844360352,4.114299774169922,4.114299774169922,EURBRL=X,
2016-03-24,4.076900005340576,4.112599849700928,4.076900005340576,4.112599849700928,4.112599849700928,EURBRL=X,
2016-03-27,4.076900005340576,4.076900005340576,4.076900005340576,4.112599849700928,4.112599849700928,EURBRL=X,
2016-03-28,4.076900005340576,4.117199897766113,4.036900043487549,4.112599849700928,4.112599849700928,EURBRL=X,
2016-03-29,4.103000164031982,4.13100004196167,4.074299812316895,4.103300094604492,4.103300094604492,EURBRL=X,
2016-03-30,4.0802001953125,4.132800102233887,4.0243000984191895,4.076399803161621,4.076399803161621,EURBRL=X,
2016-03-31,4.081699848175049,4.126200199127197,4.0254998207092285,4.080900192260742,4.080900192260742,EURBRL=X,
2016-04-03,4.045700073242188,4.101600170135498,4.013700008392334,4.045700073242188,4.045700073242188,EURBRL=X,
2016-04-04,4.120699882507324,4.181099891662598,4.090700149536133,4.119100093841553,4.119100093841553,EURBRL=X,
2016-04-05,4.182000160217285,4.203400135040283,4.161900043487549,4.182000160217285,4.182000160217285,EURBRL=X,
2016-04-06,4.145199775695801,4.217400074005127,4.116399765014648,4.1468000411987305,4.1468000411987305,EURBRL=X,
